
Histogram of unique 21-mers of drMalDome58_m64016e_210808_072016.filtered

  Input: 769,768,632 unique 21-mers

     Freq:        Count   Cum. %
      499:         1942     0.1%
      498:         1903     0.1%
      497:         1898     0.1%
      496:         1841     0.1%
      495:         1911     0.1%
      494:         1882     0.1%
      493:         1919     0.1%
      492:         1954     0.1%
      491:         1891     0.1%
      490:         1953     0.1%
      489:         1840     0.1%
      488:         1945     0.1%
      487:         2008     0.1%
      486:         1958     0.1%
      485:         1983     0.1%
      484:         1956     0.1%
      483:         2030     0.1%
      482:         2004     0.1%
      481:         1979     0.1%
      480:         1910     0.1%
      479:         2035     0.1%
      478:         1971     0.1%
      477:         1994     0.1%
      476:         2098     0.1%
      475:         2168     0.1%
      474:         2108     0.1%
      473:         2049     0.1%
      472:         2063     0.1%
      471:         2146     0.1%
      470:         2044     0.1%
      469:         2150     0.1%
      468:         2062     0.1%
      467:         2098     0.1%
      466:         2180     0.1%
      465:         2122     0.1%
      464:         2163     0.1%
      463:         2118     0.1%
      462:         2126     0.1%
      461:         2170     0.1%
      460:         2203     0.1%
      459:         2220     0.1%
      458:         2241     0.1%
      457:         2354     0.1%
      456:         2218     0.1%
      455:         2253     0.1%
      454:         2183     0.1%
      453:         2301     0.1%
      452:         2306     0.1%
      451:         2242     0.1%
      450:         2314     0.1%
      449:         2435     0.1%
      448:         2384     0.1%
      447:         2333     0.2%
      446:         2334     0.2%
      445:         2402     0.2%
      444:         2398     0.2%
      443:         2384     0.2%
      442:         2358     0.2%
      441:         2414     0.2%
      440:         2420     0.2%
      439:         2378     0.2%
      438:         2408     0.2%
      437:         2425     0.2%
      436:         2426     0.2%
      435:         2457     0.2%
      434:         2439     0.2%
      433:         2346     0.2%
      432:         2448     0.2%
      431:         2496     0.2%
      430:         2491     0.2%
      429:         2438     0.2%
      428:         2500     0.2%
      427:         2540     0.2%
      426:         2483     0.2%
      425:         2509     0.2%
      424:         2476     0.2%
      423:         2605     0.2%
      422:         2532     0.2%
      421:         2671     0.2%
      420:         2658     0.2%
      419:         2724     0.2%
      418:         2579     0.2%
      417:         2710     0.2%
      416:         2714     0.2%
      415:         2654     0.2%
      414:         2733     0.2%
      413:         2716     0.2%
      412:         2796     0.2%
      411:         2791     0.2%
      410:         2715     0.2%
      409:         2694     0.2%
      408:         2814     0.2%
      407:         2697     0.2%
      406:         2951     0.2%
      405:         2836     0.2%
      404:         2868     0.2%
      403:         2878     0.2%
      402:         2789     0.2%
      401:         2876     0.2%
      400:         2814     0.2%
      399:         2902     0.2%
      398:         2871     0.2%
      397:         2933     0.2%
      396:         3011     0.2%
      395:         2962     0.2%
      394:         2932     0.2%
      393:         2991     0.2%
      392:         3060     0.2%
      391:         3012     0.2%
      390:         3026     0.2%
      389:         2991     0.2%
      388:         3040     0.2%
      387:         3099     0.2%
      386:         3119     0.2%
      385:         3052     0.2%
      384:         3083     0.2%
      383:         3095     0.2%
      382:         3235     0.2%
      381:         3259     0.2%
      380:         3332     0.2%
      379:         3255     0.2%
      378:         3283     0.2%
      377:         3299     0.2%
      376:         3388     0.2%
      375:         3298     0.2%
      374:         3365     0.2%
      373:         3403     0.2%
      372:         3423     0.2%
      371:         3309     0.2%
      370:         3395     0.2%
      369:         3514     0.2%
      368:         3479     0.2%
      367:         3420     0.2%
      366:         3550     0.2%
      365:         3569     0.2%
      364:         3551     0.2%
      363:         3718     0.2%
      362:         3649     0.2%
      361:         3682     0.2%
      360:         3637     0.2%
      359:         3829     0.2%
      358:         3762     0.2%
      357:         3725     0.2%
      356:         3608     0.2%
      355:         3700     0.2%
      354:         3818     0.2%
      353:         3967     0.2%
      352:         3991     0.2%
      351:         3958     0.2%
      350:         4042     0.2%
      349:         4133     0.2%
      348:         4067     0.2%
      347:         4156     0.2%
      346:         4217     0.2%
      345:         4198     0.2%
      344:         4268     0.2%
      343:         4461     0.2%
      342:         4542     0.2%
      341:         4661     0.2%
      340:         4695     0.2%
      339:         4884     0.2%
      338:         5081     0.2%
      337:         5269     0.2%
      336:         5334     0.2%
      335:         5257     0.2%
      334:         5322     0.2%
      333:         5486     0.2%
      332:         5516     0.2%
      331:         5762     0.2%
      330:         5858     0.2%
      329:         5913     0.2%
      328:         6024     0.2%
      327:         6225     0.2%
      326:         6263     0.2%
      325:         6420     0.2%
      324:         6432     0.2%
      323:         6423     0.2%
      322:         6762     0.2%
      321:         6920     0.2%
      320:         6826     0.2%
      319:         7024     0.2%
      318:         7004     0.2%
      317:         7083     0.2%
      316:         7413     0.2%
      315:         7266     0.2%
      314:         7381     0.2%
      313:         7569     0.2%
      312:         7691     0.2%
      311:         8115     0.2%
      310:         7939     0.2%
      309:         7687     0.2%
      308:         8127     0.2%
      307:         8351     0.2%
      306:         8205     0.2%
      305:         8174     0.2%
      304:         8471     0.2%
      303:         8385     0.2%
      302:         8456     0.2%
      301:         8815     0.2%
      300:         8896     0.2%
      299:         8993     0.2%
      298:         9282     0.2%
      297:         9646     0.2%
      296:         9851     0.2%
      295:         9868     0.2%
      294:        10310     0.2%
      293:        10628     0.2%
      292:        10968     0.2%
      291:        10829     0.2%
      290:        11284     0.2%
      289:        11131     0.2%
      288:        11465     0.2%
      287:        11540     0.2%
      286:        11507     0.2%
      285:        11648     0.2%
      284:        11850     0.3%
      283:        11660     0.3%
      282:        11434     0.3%
      281:        11360     0.3%
      280:        11668     0.3%
      279:        11486     0.3%
      278:        11280     0.3%
      277:        11012     0.3%
      276:        11055     0.3%
      275:        10864     0.3%
      274:        10815     0.3%
      273:        10926     0.3%
      272:        10987     0.3%
      271:        11138     0.3%
      270:        10922     0.3%
      269:        10902     0.3%
      268:        11024     0.3%
      267:        11127     0.3%
      266:        11360     0.3%
      265:        11216     0.3%
      264:        11259     0.3%
      263:        11195     0.3%
      262:        10880     0.3%
      261:        10785     0.3%
      260:        10763     0.3%
      259:        10685     0.3%
      258:        10684     0.3%
      257:        10626     0.3%
      256:        10539     0.3%
      255:        10711     0.3%
      254:        10316     0.3%
      253:        10324     0.3%
      252:        10111     0.3%
      251:         9886     0.3%
      250:         9949     0.3%
      249:         9832     0.3%
      248:         9697     0.3%
      247:         9559     0.3%
      246:         9210     0.3%
      245:         9206     0.3%
      244:         8947     0.3%
      243:         9094     0.3%
      242:         9026     0.3%
      241:         8956     0.3%
      240:         9201     0.3%
      239:         8804     0.3%
      238:         9156     0.3%
      237:         9210     0.3%
      236:         9298     0.3%
      235:         9250     0.3%
      234:         9121     0.3%
      233:         9253     0.3%
      232:         9353     0.3%
      231:         9621     0.3%
      230:         9539     0.3%
      229:         9705     0.3%
      228:         9733     0.3%
      227:         9836     0.3%
      226:         9660     0.3%
      225:         9807     0.3%
      224:         9854     0.3%
      223:         9796     0.3%
      222:         9803     0.3%
      221:        10134     0.3%
      220:        10429     0.3%
      219:        10410     0.3%
      218:        10214     0.3%
      217:        10050     0.3%
      216:        10523     0.3%
      215:        10294     0.3%
      214:        10585     0.3%
      213:        10590     0.3%
      212:        10870     0.3%
      211:        10789     0.3%
      210:        10921     0.4%
      209:        11098     0.4%
      208:        11171     0.4%
      207:        11341     0.4%
      206:        11240     0.4%
      205:        11498     0.4%
      204:        11533     0.4%
      203:        11787     0.4%
      202:        11857     0.4%
      201:        11508     0.4%
      200:        12319     0.4%
      199:        11888     0.4%
      198:        12082     0.4%
      197:        12233     0.4%
      196:        12460     0.4%
      195:        12423     0.4%
      194:        12696     0.4%
      193:        12862     0.4%
      192:        13233     0.4%
      191:        13260     0.4%
      190:        13425     0.4%
      189:        13622     0.4%
      188:        13656     0.4%
      187:        13939     0.4%
      186:        13861     0.4%
      185:        14411     0.4%
      184:        14354     0.4%
      183:        14927     0.4%
      182:        14691     0.4%
      181:        14784     0.4%
      180:        14957     0.4%
      179:        15194     0.4%
      178:        15308     0.4%
      177:        15585     0.4%
      176:        15779     0.4%
      175:        15678     0.4%
      174:        16164     0.4%
      173:        16284     0.4%
      172:        16439     0.4%
      171:        16858     0.4%
      170:        16812     0.4%
      169:        16929     0.4%
      168:        17541     0.4%
      167:        17664     0.4%
      166:        17893     0.4%
      165:        18232     0.4%
      164:        18589     0.4%
      163:        18614     0.4%
      162:        18853     0.4%
      161:        19136     0.4%
      160:        19568     0.4%
      159:        19454     0.4%
      158:        20053     0.4%
      157:        20264     0.5%
      156:        20681     0.5%
      155:        21061     0.5%
      154:        21343     0.5%
      153:        21187     0.5%
      152:        21778     0.5%
      151:        22055     0.5%
      150:        22309     0.5%
      149:        22815     0.5%
      148:        23215     0.5%
      147:        23497     0.5%
      146:        23864     0.5%
      145:        24599     0.5%
      144:        24967     0.5%
      143:        24903     0.5%
      142:        25401     0.5%
      141:        25846     0.5%
      140:        26162     0.5%
      139:        26760     0.5%
      138:        26943     0.5%
      137:        27606     0.5%
      136:        28634     0.5%
      135:        28455     0.5%
      134:        28986     0.5%
      133:        29310     0.5%
      132:        29989     0.5%
      131:        31156     0.5%
      130:        31570     0.5%
      129:        31833     0.5%
      128:        32484     0.5%
      127:        33266     0.6%
      126:        34360     0.6%
      125:        34406     0.6%
      124:        34740     0.6%
      123:        35489     0.6%
      122:        37000     0.6%
      121:        37703     0.6%
      120:        38166     0.6%
      119:        38755     0.6%
      118:        39060     0.6%
      117:        39830     0.6%
      116:        40868     0.6%
      115:        41220     0.6%
      114:        42552     0.6%
      113:        43171     0.6%
      112:        44556     0.6%
      111:        44946     0.6%
      110:        46018     0.6%
      109:        47059     0.6%
      108:        47969     0.7%
      107:        49650     0.7%
      106:        50107     0.7%
      105:        51419     0.7%
      104:        52912     0.7%
      103:        54505     0.7%
      102:        54821     0.7%
      101:        56588     0.7%
      100:        57588     0.7%
       99:        58978     0.7%
       98:        59467     0.7%
       97:        61838     0.7%
       96:        63506     0.7%
       95:        64659     0.7%
       94:        66504     0.8%
       93:        68055     0.8%
       92:        70548     0.8%
       91:        71741     0.8%
       90:        74314     0.8%
       89:        75992     0.8%
       88:        77996     0.8%
       87:        79616     0.8%
       86:        82186     0.8%
       85:        83635     0.8%
       84:        87024     0.9%
       83:        89571     0.9%
       82:        92177     0.9%
       81:        95548     0.9%
       80:        98012     0.9%
       79:       102149     0.9%
       78:       104804     0.9%
       77:       108258     0.9%
       76:       111876     1.0%
       75:       115160     1.0%
       74:       118987     1.0%
       73:       122598     1.0%
       72:       127847     1.0%
       71:       131826     1.0%
       70:       135576     1.1%
       69:       139584     1.1%
       68:       146737     1.1%
       67:       150363     1.1%
       66:       156974     1.1%
       65:       163788     1.2%
       64:       170774     1.2%
       63:       176153     1.2%
       62:       183824     1.2%
       61:       190353     1.3%
       60:       196606     1.3%
       59:       206921     1.3%
       58:       216433     1.3%
       57:       226873     1.4%
       56:       239209     1.4%
       55:       247201     1.4%
       54:       258277     1.5%
       53:       270718     1.5%
       52:       280717     1.5%
       51:       296593     1.6%
       50:       310341     1.6%
       49:       327450     1.7%
       48:       346224     1.7%
       47:       363077     1.7%
       46:       386382     1.8%
       45:       405648     1.8%
       44:       428884     1.9%
       43:       458800     2.0%
       42:       488894     2.0%
       41:       521175     2.1%
       40:       558249     2.2%
       39:       601371     2.2%
       38:       651259     2.3%
       37:       711428     2.4%
       36:       783616     2.5%
       35:       864472     2.6%
       34:       951701     2.8%
       33:      1053463     2.9%
       32:      1178949     3.0%
       31:      1302724     3.2%
       30:      1449177     3.4%
       29:      1600706     3.6%
       28:      1767625     3.8%
       27:      1938960     4.1%
       26:      2146207     4.4%
       25:      2397950     4.7%
       24:      2717068     5.0%
       23:      3192124     5.5%
       22:      3909284     6.0%
       21:      4910099     6.6%
       20:      6396582     7.4%
       19:      8476725     8.5%
       18:     11112196    10.0%
       17:     14445309    11.9%
       16:     18189281    14.2%
       15:     22037046    17.1%
       14:     25793810    20.4%
       13:     28868170    24.2%
       12:     30904402    28.2%
       11:     31570192    32.3%
       10:     31033529    36.3%
        9:     29822355    40.2%
        8:     28550176    43.9%
        7:     28005336    47.5%
        6:     28804483    51.3%
        5:     29932052    55.2%
        4:     30416328    59.1%
        3:     28516799    62.8%
        2:     32447436    67.0%
        1:    253642742   100.0%
